ArraySize, Bubble Sort, Merge Sort, Counting Sort, Quick Sort, Timsort
100, 3.3419926961263022, 1.3370513916015625, 0.0, 0.6683667500813802, 0.0
200, 11.698007583618164, 2.0066102345784507, 0.3357728322347005, 0.6672541300455729, 0.0
300, 33.75466664632162, 2.339442571004232, 0.333706537882487, 1.6713142395019531, 0.0
400, 46.123504638671875, 4.679044087727864, 1.0024706522623699, 0.6688435872395834, 0.0
500, 71.19027773539226, 4.679361979166667, 1.0025501251220703, 3.6764144897460938, 0.33354759216308594
600, 134.02485847473145, 7.352987925211589, 1.336971918741862, 2.339601516723633, 0.3342628479003906
700, 175.46892166137695, 14.70796267191569, 4.009167353312175, 2.3396809895833335, 0.0
800, 223.59816233317056, 12.700875600179037, 1.6707579294840496, 3.6770502726236978, 0.33473968505859375
900, 317.84923871358234, 14.037529627482096, 1.6686121622721355, 2.6737848917643228, 0.3344217936197917
1000, 354.9487590789795, 15.040318171183268, 2.006053924560547, 3.3414363861083984, 0.33402442932128906
1100, 426.80811882019043, 17.3795223236084, 2.674261728922526, 3.3419132232666016, 0.3343423207600911
1200, 515.6811078389486, 19.719759623209637, 1.3367335001627605, 4.344940185546875, 0.33394495646158856
1300, 479.96195157368976, 17.70337422688802, 1.3363361358642578, 2.673625946044922, 0.333865483601888
1400, 431.82118733723956, 19.065221150716145, 1.3473033905029297, 4.00233268737793, 0.3314812978108724
1500, 497.3408381144206, 21.714051564534504, 1.6840298970540364, 3.6757787068684897, 0.6787776947021484
1600, 577.1993001302084, 23.726224899291992, 1.6833941141764324, 3.9987564086914062, 0.3457864125569661
1700, 650.7287820180258, 24.409691492716473, 2.345403035481771, 4.6691099802653, 0.6683667500813802
1800, 720.6033865610758, 26.739994684855144, 2.3369789123535156, 4.674196243286133, 0.33402442932128906
1900, 822.1990267435709, 29.412031173706055, 2.004861831665039, 5.692720413208008, 0.6577968597412109
2000, 909.4319343566895, 31.417051951090496, 2.015272776285807, 5.338112513224284, 0.3447532653808594
2100, 993.3228492736816, 34.09075736999512, 2.6841958363850913, 5.3475697835286455, 0.6582736968994141
2200, 1084.2328866322835, 35.76191266377767, 2.3392836252848306, 5.682786305745442, 0.3255208333333333
2300, 1181.827227274577, 39.104302724202476, 2.3399988810221353, 6.684462229410808, 1.0027885437011719
2400, 1305.8356444040935, 41.43341382344564, 2.673943837483724, 7.68740971883138, 1.0025501251220703
2500, 1423.8073825836182, 44.11832491556803, 2.674102783203125, 7.030010223388672, 1.6601880391438801
2600, 1508.7004502614338, 47.470490137736, 2.340555191040039, 7.686694463094075, 1.0020732879638672
2700, 1650.091568628947, 53.139686584472656, 3.342231114705404, 9.024858474731445, 0.6643136342366537
2800, 1785.7753435770671, 53.14230918884277, 3.019412358601888, 8.021195729573568, 1.0033448537190754
2900, 1886.3770961761475, 56.484222412109375, 3.008604049682617, 9.023825327555338, 1.0134379069010417
3000, 2077.3658752441406, 59.49219067891439, 3.6836465199788413, 9.35689608256022, 0.9922981262207031
3100, 2161.112149556478, 62.16780344645182, 3.6640167236328125, 9.358485539754232, 1.0036627451578777
3200, 2280.0966103871665, 66.17673238118489, 3.353277842203776, 9.682337443033854, 1.336812973022461
3300, 2451.5674114227295, 69.50743993123372, 4.34565544128418, 10.3605588277181, 1.0024706522623699
3400, 2603.628714879354, 72.5267728169759, 3.6771297454833984, 11.363585789998373, 1.3367335001627605
3500, 2755.7010650634766, 81.55163129170735, 3.676732381184896, 11.029322942097982, 0.9888013203938802
3600, 2937.856356302897, 79.54176266988118, 3.354310989379883, 11.693000793457031, 1.6718705495198567
3700, 3090.59739112854, 83.86468887329102, 4.0111541748046875, 10.695377985636393, 1.6709168752034504
3800, 3229.9702962239585, 89.90708986918132, 4.010756810506185, 13.034661610921225, 1.0030269622802734
3900, 3449.2207368214927, 90.91075261433919, 4.018068313598633, 11.039336522420248, 1.3353029886881511
4000, 3607.9819202423096, 95.91190020243327, 4.355907440185547, 11.018673578898111, 1.3374487559000652
4100, 3789.46590423584, 97.92955716451009, 4.667202631632487, 12.366851170857748, 1.3387203216552734
4200, 3983.9860598246255, 104.27920023600261, 4.678885142008464, 14.372030893961588, 1.3360977172851562
4300, 4254.517475763957, 106.28382364908855, 5.013624827067058, 15.709479649861654, 1.6816457112630208
4400, 4394.070863723755, 113.97186915079753, 4.691282908121745, 14.025608698527018, 1.3360182444254558
4500, 4505.046129226685, 115.64246813456218, 5.68238894144694, 16.37713114420573, 1.3363361358642578
4600, 4742.347319920857, 118.317445119222, 5.024274190266927, 15.719413757324219, 1.3341903686523438
4700, 5223.717133204143, 123.98831049601237, 6.01657231648763, 15.708367029825846, 2.0051797231038413
4800, 5225.317080815633, 129.01178995768228, 5.358775456746419, 14.372666676839193, 1.674652099609375
4900, 5422.495683034261, 136.69872283935547, 5.347728729248047, 14.036893844604492, 2.0057360331217446
5000, 5648.102045059204, 137.0392640431722, 5.670626958211263, 15.71051279703776, 2.003749211629232
5100, 5821.587244669597, 142.37117767333984, 6.015539169311523, 18.048524856567383, 2.00502077738444
5200, 6156.461795171102, 146.72557512919107, 5.682468414306641, 16.711950302124023, 1.6818046569824219
5300, 6459.656794865926, 151.72902743021646, 5.68238894144694, 17.048994700113933, 2.3397604624430337
5400, 6743.103981018066, 184.1588020324707, 6.028095881144206, 17.714579900105793, 1.6690889994303386
5500, 6898.769934972127, 174.14387067159018, 7.341305414835612, 19.535064697265625, 2.0051797231038413
5600, 7526.113351186116, 167.1136220296224, 6.0176849365234375, 19.027868906656902, 1.6686121622721355
